@relation training_tutorial1

@attribute NumOfTicks numeric
@attribute PacmanX numeric
@attribute PacmanY numeric
@attribute Ghost1Dist numeric
@attribute Ghost2Dist numeric
@attribute Ghost3Dist numeric
@attribute Ghost4Dist numeric
@attribute Ghost1X numeric
@attribute Ghost1Y numeric
@attribute Ghost2X numeric
@attribute Ghost2Y numeric
@attribute Ghost3X numeric
@attribute Ghost3Y numeric
@attribute Ghost4X numeric
@attribute Ghost4Y numeric
@attribute PacDots numeric
@attribute Score numeric
@attribute Action {'East','North','South','West'}
@attribute NextScore numeric
@data
53,23,10,-1,-1,8,5,0,0,0,0,24,3,23,5,0,348,'South',347
54,23,9,-1,-1,6,5,0,0,0,0,24,4,23,5,0,347,'South',346
55,23,8,-1,-1,5,5,0,0,0,0,24,4,23,4,0,346,'East',345
56,24,8,-1,-1,5,6,0,0,0,0,23,4,23,3,0,345,'West',344
57,23,8,-1,-1,5,6,0,0,0,0,22,4,23,3,0,344,'South',343
58,23,7,-1,-1,5,6,0,0,0,0,21,4,22,3,0,343,'South',342
59,23,6,-1,-1,5,5,0,0,0,0,21,3,21,3,0,342,'South',341
60,23,5,-1,-1,4,3,0,0,0,0,21,3,21,3,0,341,'South',340
61,23,4,-1,-1,2,2,0,0,0,0,22,3,22,3,0,340,'West',339
62,22,4,-1,-1,2,2,0,0,0,0,21,3,22,3,0,339,'West',338
63,21,4,-1,-1,2,2,0,0,0,0,22,3,23,3,0,338,'East',337
64,22,4,-1,-1,2,2,0,0,0,0,23,3,22,3,0,337,'East',336
65,23,4,-1,-1,2,2,0,0,0,0,24,3,23,3,0,336,'East',335
66,24,4,-1,-1,2,2,0,0,0,0,23,3,24,3,0,335,'West',334
67,23,4,-1,-1,2,2,0,0,0,0,22,3,23,3,0,334,'West',333
68,22,4,-1,-1,2,2,0,0,0,0,23,3,24,3,0,333,'East',332
69,23,4,-1,-1,1,2,0,0,0,0,23,3,23,3,0,332,'South',531
70,23,3,-1,-1,-1,2,0,0,0,0,0,0,24,3,0,531,'East',530
71,24,3,-1,-1,-1,2,0,0,0,0,0,0,25,3,0,530,'East',529
72,25,3,-1,-1,-1,2,0,0,0,0,0,0,25,4,0,529,'North',528
73,25,4,-1,-1,-1,2,0,0,0,0,0,0,26,4,0,528,'East',527
74,26,4,-1,-1,-1,1,0,0,0,0,0,0,27,4,0,527,'East',0
